name,detailed_info,address,tags
고창선사문화탐방로2,"고창 생태문화탐방로는 유네스코 생물권보전지역으로 지정된 고창군 전체를 돌아볼 수 있다. 내륙습지인 운곡습지와 연안습지인 고창 갯벌습지가 있어 다양한 생물이 살아가는 생태계와 아름다운 자연경관의 가치를 느낄 수 있다. 이밖에도 고창읍성, 유네스코 세계문화유산에 등재된 고창 고인돌유적지를 탐방할 수 있다.* 문의 : 063-560-2875* 관련 홈페이지 : http://www.eco-tour.kr◎이용안내- 이용요금 : 시설 이용료 상이- 화장실 : 있음 (남녀구분)- 장애인 편의시설 : 없음- 주차시설 : 없음",전북특별자치도 고창군 고창읍 고인돌공원길 75 ,"['#걷기길', '#고창갯벌습지', '#고창읍성', '#고창읍성', '#고창인돌유적지', '#관광지', '#생태관광', '#생태관광지', '#역사유적지', '#운곡습지', '#유네스코세계문화유산', '#전라권', '#체험학습']"
고창선사문화탐방로1,"고창 생태문화탐방로는 유네스코 생물권보전지역으로 지정된 고창군 전체를 돌아볼 수 있다. 또한 내륙습지인 운곡습지와 연안습지인 고창 갯벌습지가 있어 다양한 생물이 살아가는 생태계와 아름다운 자연경관의 가치를 느낄 수 있다. 이밖에도 고창읍성, 유네스코 세계문화유산에 등재된 고창 고인돌유적지를 탐방할 수 있다.* 문의 : 063-560-2874* 개장일 : 고인돌 박물관 운영시간 - 하절기 (3~10월) 09:00~18:00 / 동절기 (11~2월) 09:00~17:00 * 휴무일 : 고인돌 박물관 - 매년 1월 1일, 매주 월요일, 기타 고창군수가 정하는 휴관일* 관련 홈페이지 : http://www.eco-tour.kr◎이용안내- 이용요금 : 시설별 이용 요금 다름- 화장실 : 있음 (남녀구분)- 장애인 편의시설 : 장애인 화장실 있음 (남녀구분), 장애인 주차장 있음 (20여 대)- 주차시설 : 일반 100여 대, 대형 30여 대 주차 가능",전북특별자치도 고창군 고창읍 고인돌공원길 74 ,"['#갯벌습지', '#걷기길', '#고인돌유적지', '#고창갯벌습지', '#고창고인돌유적지', '#고창읍성', '#관광지', '#생태관광', '#생태관광지', '#역사유적지', '#운곡습지', '#전라권', '#체험학습']"
선운산 생태숲,"선운산 생태숲은 고창군 아산면에 위치한 숲길로 선운산자락에 자리 잡고 있다. 생태숲에는 생태연못과 자연습지, 야생수목 학습공간, 자연탐방로, 잔디광장 등의 자연학습 및 휴식공간과 전국 8도를 상징하는 ‘팔도숲’도 들어서 있다. 총면적 53만㎡, 시설 면적 8만 6000㎡로 자생 수목 군락지, 소나무 군락지, 서어나무 군락지, 동백나무 군락지 등 선운산에서 자생하고 있는 고유 보호종들과 야생화를 둘러보고 생태숲 나무 사이에 세워진 조형물들도 함께 즐길 수 있다. 여름이면 나무데크길이 조성되어 있는 생태연못에 연꽃이 가득 피어나고 가을에는 꽃무릇으로 생태숲은 온통 붉게 물든다. 동백꽃 군락지도 조성되어 있어 겨울에 방문해도 좋다. 선운산 생태숲에는 사람들을 잘 따르는 순한 고양이들이 숲과 꽃그늘 사이에 한가로이 잠을 청하고 그 모습이 보는 이로 하여금 미소 짓게 만든다. 선운산도립공원 내의 선운산 생태숲은 선운사와 산책길로 연결되어 자연을 즐기며 일상에서 휴식을 원하는 사람들에게 좋은 장소이다.",전북특별자치도 고창군 아산면 선운사로 158-6 (아산면),"['#고창산책명소', '#고창생태공원', '#고창선운산생태숲', '#고창자연체험', '#관광지', '#등산로', '#미식여행', '#사찰&산사', '#생태관광지', '#선운산', '#선운산꽃무릇', '#자연', '#자연좋은곳', '#전라권', '#천운산생태숲', '#휴식공간', '#휴식하기좋은곳', '#힐링여행']"
고창판소리박물관,"고창시외버스터미널에서 500m 거리에 위치한 고창판소리박물관은 판소리의 이론가이자 개작자, 후원가였던 동리 신재효 및 진채선, 김소희 등 다수의 명창을 기념하고 판소리 전통을 계승 발전시키기 위하여 동리 신재효의 고택 자리에 설립되었다. 고택은 현재 사랑채만 유일하게 복원되어 있으며 중요민속자료로 지정되어 보존되고 있다. 고창판소리박물관은 로비에 들어서면 멋마당이 보이고 중정을 중심으로 오른쪽은 전시실, 왼쪽은 학예연구실과 전시실로 올라가는 계단이 있다. 원형 전시실 [명예의 전당]에는 명창들의 사진패널들이 전시되어 있고, 소리마당에는 판소리의 예술세계를 인식하고 재구성해 보는 곳이다. 동리 신재효와 고창의 소리꾼들을 조명하는 아니리마당, 디지털 영상을 통해 판소리를 경험해 보는 혼마당으로 조성되어 있다. 이러한 전시 활동을 통해 판소리의 유형, 무형의 자료를 수집·보존·조사·연구·전시·해석함으로써 일반 대중에게 판소리 예술의 재교육과 감상의 기회를 제공함으로써 그 역할을 충실히 이행하고 있는 문화시설인 것이다.",전북특별자치도 고창군 고창읍 동리로 100 ,"['#고창가볼만한곳', '#고창박물관', '#고창여행', '#고창판소리박물관', '#고창판소리의명가', '#기차여행', '#문화관광해설사', '#문화시설', '#신재효판소리공원', '#실내여행지', '#아이와함께', '#이색체험', '#전통역사문화체험', '#판소리']"
선운산호텔,선운산호텔은 200여 명이 동시에 식사할 수 있는 한식당과 대연회장 및 소연회장을 비롯한 각종 시설을 구비하고 있다. 특히 98년에 세계 고인돌 학술세미나를 저희 호텔에서 개최함으로써 국제 학술세미나의 성공에 일조한 바 있다.,전북특별자치도 고창군 아산면 중촌길 21 ,"['#고창숙소', '#숙박']"
고창 선운산 유스호스텔,"고창 선운산 유스호스텔은 선운사 입구에 위치하여 사계절 선운산의 관광을 즐길 수 있으며 한적하고 공기가 맑다. 약 250여 명이 숙박이 가능한 53개의 객실을 보유하고 있으며 식당, 대강당, 세미나실, 회의실 등을 갖추고 있어 학생수련활동, 수학여행, 기업연수, 대학교 MT 및 OT로 활용이 가능한 최적의 숙박시설이자 가족 여행의 숙소로도 안성맞춤이다. 선운사 유스호스텔은 리모델링 작업을 통해 오래된 시설을 보완해 가고 있으며, 요즘의 현대적인 세련된 맛은 없지만 외적인 것을 대신하는 유스호스텔 직원들의 친절함이 그 모든 것을 잊게 해 준다. 물론, 시설은 깨끗이 유지되고 있으며 쾌적하고 편리하다. 그리고 무엇보다도 뛰어난 가성비가 이곳을 선택하게 만든다.",전북특별자치도 고창군 아산면 선운사로 158-36 ,"['#고창숙소', '#고창유스호스텔', '#선운산', '#선운산숙소', '#선운산유스호스텔', '#숙박', '#유스호스텔']"
고산,"대산면, 성송면에 걸쳐 있는 고산은 해발 527m의 산이다. 고산은 높지는 않지만 주변 평야에 솟아 있어서 1,000m 높이의 다른 산들과 비교해도 뒤지지 않을 정도이다. 산 정상에선 주변 경치를 한눈에 바라 볼 수 있고 울창한 송림과 여러 기암괴석이 산행하는 이의 눈을 즐겁게 한다. 고산에는 용추굴, 각시봉, 깃대봉, 매바위, 용두암, 거북바위, 촛대봉, 치마바위 등의 전설이 전해 내려오고 있고 복분자 산딸기 평전과 늪지대 등 자연생태가 잘 보존되어 있다. 고산에는 선사시대의 고인돌이 수백여기 있으며, 후삼국시대에 쌓은 고산산성이 자리잡고 있다. 고산산성의 길이는 약 5,000m 정도이고 높이 5m인데 지형에 따라 다르며 자연을 이용한 토석 혼축성이다.축성 양식은 포곡형이고 석축의 공법은 내탁법을 써서 외면은 석축으로 쌓고 내면은 흙과 잡석으로 다져서 축성 하였다. 외면은 자연석을 수직 혹은 물림 쌓기로 아랫돌에 비해 윗돌을 5~6cm씩 안으로 물려 쌓은 방식을 썼다.성문은 남문과 북문의 형태가 남아 있으나 동문과 서문은 찾아볼 수 없다. 문헌에는 산성의 둘레가 8,100척이고 내유3천이라는 기록이 있으며, 성내에는 용지와 서봉사, 수고암등이 있었음을 알 수 있다. 현재 산성의 형태는 600m 정도가 남아 있고 거의 도태된 상태이다.",전북특별자치도 고창군 대산면 ,"['#가족여행', '#고산', '#고창여행', '#관광지', '#산', '#산책하기좋은곳', '#자연', '#자연속으로', '#자연여행', '#자연좋은곳', '#자연풍경', '#자연환경', '#힐링산책', '#힐링여행']"
구시포마을,"구시포의 원래 이름은 새나리불영(새 바닷가의 불같이 일어날 마을)이었으나 일제강점기 시절 구시포로 바뀌었다. 아홉 개의 도시, 혹은 아홉 개의 저자를 먹여 살릴 마을이란 뜻이다. 이곳의 개펄은 서해안 개펄 중에서도 가장 광대한 규모를 자랑한다. 이웃한 동호해수욕장까지 치면 삼십 리의 바닷길이 폭 1km쯤의 개펄로 죽 이어졌으니 아홉 개의 저자가 충분히 들어설 만했다. 구시포는 길고 넓은 백사장과 울창한 송림을 끼고 있고 해변의 경사가 완만해서 가족 단위의 피서지로 제격이다.",전북특별자치도 고창군 상하면 구시포해변길 150 ,"['#관광지', '#숙박', '#자연']"
문수사(고창),"문수사는 고창과 전남 장성과의 경계를 이루고 있는 문수산(621m) 중턱에 자리 잡고 있다. 고수면 소재지에서 고수도요지를 지나 위로 올라가면 조산 저수지가 나오고, 왼쪽 골짜기를 타고 6km 정도 가면 문수사가 있다. 의자왕 3년(643)에 신라의 자장율사가 창건한 것으로 기록되어 있다. 신라의 자장이 당나라 청량산에서 수행을 하고 돌아오던 도중, 백제 영토인 이곳 문수산을 지나다가 청량산과 비슷하다 느껴 석굴에서 기도를 올렸고, 땅속에서 문수보살입상을 발견하고 이곳에 절을 지었다 전한다. 지방유형문화재 제51호 문수사 대웅전, 제52호 문수사 문수전, 제154호 문수사 부도, 제207호 목조삼세불상, 제208호 문수사 목조지장보살좌상이 있으며 기타 명부전, 한산전 등이 남아 있다. 천연기념물로 지정되어 있는 문수사 애기단풍나무숲은 일주문부터 문수사 입구까지 약 80m 구간에 식재되어 있다. 수령 100년에서 400년 된 애기단풍나무 500여 그루가 자생하고 있다. 가을이면 색색으로 물든 단풍이 완만한 곡선을 이루는 천년고찰 문수사 주변 산세와 어우러져 가을 정취를 만끽할 수 있는 명소이다.",전북특별자치도 고창군 고수면 칠성길 135 (고수면),"['#고창여행', '#관광지', '#단풍', '#단풍명소', '#불교', '#불교사찰', '#사찰', '#사찰여행', '#역사', '#자연속으로', '#자연좋은곳', '#자연환경', '#휴식공간', '#휴식여행', '#휴식하기', '#휴식하기좋은곳']"
신덕식당,"선운사 입구 삼거리에 위치하여 60년대 말부터 2대로 이어지고 있는 풍천 장어로 유명한 집이다. 장어는 스태미나 요리로 예로부터 보혈, 보신을 상징하는 강정식품으로 노약자나 어린이 간식은 물론 여성의 피부 미용에도 매우 좋은 식품이다.장어장도 장어를 고아 뽑아낸 기본 육수에 고추장과 갖은양념을 하고 몇 시간 푹 고아 내어 30여 년의 맛 비결이 담겨 있다. 초벌구이를 한 다음 간이 배도록 한 후 재벌구이로 구워서 내놓는 장어구이는 입안에 들어가면 입안에서 부드럽게 녹는다. 식사를 겸할 때는 밥과 함께 구수한 된장찌개와 곰삭은 젓갈이 나온다.",전북특별자치도 고창군 아산면 선운사로 8 ,"['#30년_전통', '#맛집', '#음식', '#장어구이']"
인천가든,"믿고 먹을 수 있는 음식을 제공하기 위해 애쓰고 있는 곳으로 아산면 삼거리에서 선운사 방향으로 3~4km 지점에 위치해 있다. 30년이란 오랜 세월 동안 한결같은 마음으로 음식을 만들어 온 맛집으로 운곡호의 맑은 물에서 잡은 민물새우와 직접 기른 각종 유기농 채소를 넣어 만든 깔끔하고 담백한 민물새우 매운탕이 이 집의 별미다. 또한 얼큰하고 쌉쌀한 메기매운탕과 감칠맛 나는 송사리매운탕도 이 집만의 별미다. 화학조미료를 사용하지 않으며, 각종 장류와 젓갈은 직접 담그는 등 정성이 깃든 음식을 제공하고 있다.",전북특별자치도 고창군 아산면 원평길 9 ,"['#고창맛집', '#담백한_맛', '#맛집', '#매운탕', '#메기탕', '#새우탕', '#송사리탕', '#음식', '#친환경_농산물정성가득', '#해물탕']"
